       -9.968750        0.500000
       -9.906250        0.500000
       -9.843750        0.500000
       -9.781250        0.500000
       -9.718750        0.500000
       -9.656250        0.500000
       -9.593750        0.500000
       -9.531250        0.500000
       -9.468750        0.500000
       -9.406250        0.500000
       -9.343750        0.500000
       -9.281250        0.500000
       -9.218750        0.500000
       -9.156250        0.500000
       -9.093750        0.500000
       -9.031250        0.500000
       -8.968750        0.500000
       -8.906250        0.500000
       -8.843750        0.500000
       -8.781250        0.500000
       -8.718750        0.500000
       -8.656250        0.500000
       -8.593750        0.500000
       -8.531250        0.500000
       -8.468750        0.500000
       -8.406250        0.500000
       -8.343750        0.500000
       -8.281250        0.500000
       -8.218750        0.500000
       -8.156250        0.500000
       -8.093750        0.500000
       -8.031250        0.500000
       -7.968750        0.500000
       -7.906250        0.500000
       -7.843750        0.500000
       -7.781250        0.500000
       -7.718750        0.500000
       -7.656250        0.500000
       -7.593750        0.500000
       -7.531250        0.500000
       -7.468750        0.500000
       -7.406250        0.500000
       -7.343750        0.500000
       -7.281250        0.500000
       -7.218750        0.500000
       -7.156250        0.500000
       -7.093750        0.500000
       -7.031250        0.500000
       -6.968750        0.500000
       -6.906250        0.500000
       -6.843750        0.500000
       -6.781250        0.500000
       -6.718750        0.500000
       -6.656250        0.500000
       -6.593750        0.500000
       -6.531250        0.500000
       -6.468750        0.500000
       -6.406250        0.500000
       -6.343750        0.500000
       -6.281250        0.500000
       -6.218750        0.500000
       -6.156250        0.500000
       -6.093750        0.500000
       -6.031250        0.500000
       -5.968750        0.500000
       -5.906250        0.500000
       -5.843750        0.500000
       -5.781250        0.500000
       -5.718750        0.500000
       -5.656250        0.500000
       -5.593750        0.500000
       -5.531250        0.500000
       -5.468750        0.500000
       -5.406250        0.500000
       -5.343750        0.500000
       -5.281250        0.500000
       -5.218750        0.500000
       -5.156250        0.500000
       -5.093750        0.500000
       -5.031250        0.500000
       -4.968750        0.500000
       -4.906250        0.500000
       -4.843750        0.500000
       -4.781250        0.500000
       -4.718750        0.500000
       -4.656250        0.500000
